total_rooms,total_bedrooms,population,households,median_income,housing_median_age,latitude,longitude,ocean_proximity,median_house_value
1642.0,666.0,,625,6.736454174749077,31.0,38.71406072643737,-123.39930969573832,NEAR OCEAN,141891
1291.0,372.0,2011.0,374,1.7925325573928075,32.0,41.26308276921196,-115.34223779250375,ISLAND,274757
3093.0,684.0,1546.0,441,6.939495905101568,2.0,38.19168044243058,-122.03891286579365,INLAND,118754
2781.0,590.0,1000.0,737,2.2959816075396864,,40.2480694797983,-114.19518332969724,<1H OCEAN,397821
1317.0,698.0,2212.0,677,1.1755130015021997,2.0,38.88810503589987,-120.7880668455903,ISLAND,414464
1640.0,244.0,2360.0,489,1.6528449014295743,2.0,37.519363610604664,-123.0432753539205,INLAND,446053
3336.0,970.0,2109.0,253,0.01992135219070268,24.0,34.41838195415353,-121.13107877519782,NEAR OCEAN,437405
2486.0,787.0,341.0,535,7.187396178535303,17.0,36.25997519468428,-120.15801638433088,NEAR OCEAN,417482
3819.0,381.0,2640.0,882,7.324010490583791,32.0,41.67742824833716,-124.23761449657876,ISLAND,90077
1488.0,219.0,2485.0,80,5.149333499132594,16.0,38.577653832726,-118.63959780654382,INLAND,392059
1956.0,570.0,,437,1.613628010553837,16.0,37.6439538033899,-118.4260431614421,NEAR OCEAN,185311
1465.0,512.0,272.0,674,0.8355433751068975,,41.32956625528227,-116.8717649911558,ISLAND,291504
599.0,89.0,771.0,483,0.1912896643728701,39.0,37.865117810374485,-124.67913118480182,NEAR OCEAN,341813
1780.0,586.0,263.0,886,1.657481769652207,31.0,37.26082518417403,-119.04637964122787,NEAR OCEAN,360768
610.0,310.0,564.0,425,8.908555349831467,43.0,39.593108551502056,-124.4180182340227,NEAR OCEAN,387291
4412.0,444.0,596.0,393,2.4153684170168175,24.0,39.12665618986544,-117.28741358036682,NEAR BAY,185222
1424.0,275.0,799.0,492,3.542713272172157,1.0,33.93160008408433,-124.38699215728917,INLAND,192181
1255.0,173.0,2542.0,628,1.0534548448133318,11.0,36.71308274574121,-114.97099366824204,ISLAND,280822
1927.0,87.0,802.0,124,2.223613047481703,21.0,36.72515442819585,-117.27709176427054,ISLAND,207088
3241.0,377.0,2040.0,606,5.192245707802051,4.0,35.78224515243345,-119.41871258406327,INLAND,193008
3586.0,300.0,2455.0,821,6.077526830956526,7.0,37.17293482152253,-120.14345684390707,INLAND,192108
1910.0,950.0,1891.0,715,2.4535231416621106,26.0,36.13107397727144,-123.56260106545412,INLAND,482452
3023.0,225.0,282.0,204,0.5773215922511721,47.0,33.99345489471183,-121.7990067147887,INLAND,195093
2314.0,651.0,728.0,479,3.9103286912739863,12.0,36.12366487274681,-115.44144984477015,<1H OCEAN,349087
4286.0,963.0,2657.0,412,2.342033709263341,31.0,32.722769475731766,-115.05101907281257,ISLAND,163694
813.0,503.0,1831.0,497,2.195539232298019,17.0,37.75785862774411,-124.99177520792416,<1H OCEAN,284456
3702.0,86.0,645.0,283,9.598628027134552,33.0,40.53654548941112,-118.46449969374693,NEAR OCEAN,262079
4234.0,365.0,1687.0,612,6.16300485925724,11.0,39.25287084354555,-117.08769330072376,NEAR OCEAN,294269
3622.0,737.0,723.0,867,5.5687844317209585,28.0,35.60394040054111,-118.19378319296634,ISLAND,493232
4368.0,845.0,,311,4.157751035233219,32.0,32.87071205577308,-124.10152258647011,NEAR OCEAN,466460
4848.0,642.0,843.0,876,4.289443334301443,1.0,34.02149399225271,-122.60502611321208,INLAND,295385
4949.0,163.0,1868.0,174,5.4090500383808084,47.0,37.454903404948354,-122.24625705880476,<1H OCEAN,173351
1343.0,89.0,1559.0,294,6.964298070361073,28.0,34.07057083383033,-115.85102905564402,INLAND,351129
3809.0,350.0,2048.0,591,7.021460961818295,42.0,37.43973111284967,-119.90480620060188,NEAR OCEAN,444718
inf,273.0,2701.0,534,1.7169390770544957,7.0,34.31599024763899,-119.6448896686464,<1H OCEAN,365980
555.0,367.0,2168.0,171,5.0011275207662695,2.0,40.48923869476073,-114.71617648790041,INLAND,411858
994.0,398.0,2701.0,174,4.119580950341019,42.0,35.9727147284046,-117.99205522259813,ISLAND,53770
1484.0,164.0,2544.0,598,8.705269662693842,24.0,34.45550625944491,-115.1146552829207,INLAND,355009
2058.0,747.0,2772.0,219,6.314189212183764,4.0,40.123261802470616,-119.97840259124314,NEAR OCEAN,103811
3172.0,372.0,204.0,173,5.325040664159818,44.0,35.428389648054505,-123.35620115629877,<1H OCEAN,316145
2096.0,617.0,2339.0,84,1.1539464217891737,19.0,33.11487687838782,-114.77070846518505,ISLAND,110848
4385.0,89.0,116.0,136,6.056378893234115,26.0,37.70409491403642,-119.95424372765709,<1H OCEAN,102635
604.0,915.0,492.0,695,1.1720390568023342,11.0,37.815642044379885,-123.00205435933296,ISLAND,70946
1314.0,89.0,524.0,757,3.3720657556575206,40.0,39.14695675235734,-121.67364685665686,<1H OCEAN,145852
1631.0,908.0,2276.0,835,1.4284196481433187,43.0,34.40219433208386,-124.44117151342164,NEAR OCEAN,403247
3540.0,798.0,671.0,250,6.920736470243689,11.0,36.437713390922454,-119.84869349397977,ISLAND,355888
923.0,338.0,2176.0,418,2.062521138361526,45.0,34.82367919042656,-115.61559010898739,NEAR BAY,167729
1028.0,311.0,1220.0,846,3.91859373188026,3.0,32.809537361156885,-114.73061498392642,<1H OCEAN,220231
233.0,265.0,341.0,126,8.956747776187786,12.0,40.76613827015892,-114.74137571745992,<1H OCEAN,335815
2205.0,196.0,2379.0,108,2.043163833989703,3.0,39.28869804488341,-123.62246971808379,INLAND,197522
3727.0,385.0,888.0,480,5.078050639587791,42.0,35.014630594588006,-120.79740729237837,ISLAND,458124
4880.0,217.0,814.0,687,4.19271661166022,27.0,37.993729928719866,-124.68948364384222,NEAR BAY,487574
1952.0,141.0,858.0,549,0.18124041045729733,49.0,34.01263788134472,-115.5931812053138,NEAR OCEAN,492263
4275.0,402.0,2949.0,158,7.927581135728127,2.0,40.902366217957706,-121.05368661776599,INLAND,478734
3033.0,620.0,875.0,785,0.6904590631459973,49.0,33.149063433619105,-118.05771269318542,NEAR BAY,369957
3384.0,620.0,2873.0,327,4.7425502097695365,16.0,32.03837145507801,-117.13611718114983,ISLAND,146748
4398.0,865.0,2347.0,117,5.606782949389499,2.0,37.020081977391825,-120.2717086328253,NEAR BAY,289292
2911.0,730.0,178.0,118,6.284264566145871,30.0,37.831278234528696,-121.62913429794733,<1H OCEAN,450022
1350.0,830.0,955.0,214,6.886316293078756,20.0,37.78965320295804,-114.4156579887246,<1H OCEAN,154733
3612.0,412.0,2614.0,538,2.532723835227151,38.0,32.545119274378266,-114.3906295247376,INLAND,484107
1356.0,606.0,2728.0,354,0.09978776658449373,28.0,35.14043806918433,-121.81619995166976,ISLAND,176865
3476.0,394.0,1539.0,723,7.2344366235491195,25.0,36.991989468413315,-119.72412393581097,ISLAND,395695
3586.0,742.0,2596.0,414,5.356565993475786,32.0,34.165791856272406,-114.29871425473975,NEAR BAY,441479
3684.0,219.0,2234.0,870,8.361177032072488,10.0,40.72625885485896,-124.94644751578946,INLAND,351364
1496.0,405.0,2248.0,428,8.213883629006943,42.0,32.87109289461434,-120.46053926782936,ISLAND,329302
3737.0,240.0,1131.0,392,8.433261677878832,40.0,36.87384441672043,-123.89496695350935,<1H OCEAN,393136
3430.0,716.0,944.0,603,4.850946599795401,33.0,38.91416057513152,-119.39926237881137,NEAR BAY,470804
2803.0,471.0,186.0,403,3.3362839583686563,13.0,34.61751100134482,-124.72863050005463,NEAR OCEAN,112576
570.0,749.0,2190.0,465,7.9155820259137,,38.24240736997518,-120.5241172547031,<1H OCEAN,400171
1453.0,56.0,507.0,158,4.51294113029255,42.0,40.293851501423745,-122.57231017736132,INLAND,205260
2883.0,182.0,2811.0,612,1.834421964034345,47.0,33.903369750950475,-119.13360801295386,ISLAND,273687
2931.0,796.0,1768.0,811,8.549740195614744,37.0,41.17220591824863,-114.0440698598923,<1H OCEAN,370974
457.0,606.0,247.0,546,8.825598767723474,16.0,37.53558532662358,-116.19410284360578,NEAR OCEAN,185091
3119.0,875.0,2424.0,390,4.663097561401701,45.0,34.99232004301061,-115.69793699213136,NEAR OCEAN,62419
767.0,810.0,331.0,432,0.7569972730978747,22.0,36.308582753822705,-118.01208513905011,INLAND,83697
4568.0,80.0,2050.0,582,3.8782608991693124,20.0,35.12191883786388,-124.54284166900516,<1H OCEAN,397076
1245.0,584.0,465.0,349,8.035376594626033,43.0,39.25111159933316,-122.72522556351441,NEAR BAY,431856
4285.0,475.0,1774.0,188,9.017740285462287,27.0,39.96300663415132,-114.8242898790824,<1H OCEAN,145428
3819.0,443.0,535.0,408,2.0347274249759586,41.0,40.32937392318661,-120.97275570278373,NEAR OCEAN,189045
2845.0,721.0,498.0,885,0.6697361202527152,16.0,41.85768249585741,-123.85999600871125,INLAND,289073
639.0,412.0,1334.0,548,8.773504531328387,34.0,39.91284292496684,-117.27354097547178,INLAND,136649
2879.0,486.0,1514.0,434,3.894049389788753,32.0,38.01384070688563,-121.7059650367232,NEAR BAY,434793
4236.0,719.0,2646.0,653,5.417609642675632,26.0,35.39220298391784,-122.0425739580541,INLAND,323280
4935.0,600.0,,329,9.680658120507589,25.0,37.44595448710749,-114.02224798885914,INLAND,396883
3875.0,976.0,662.0,686,0.6656472791422285,2.0,32.410681727904056,-115.56047182470681,INLAND,374646
2608.0,131.0,2589.0,532,6.483180074520956,12.0,39.44825075529913,-120.51268399795374,INLAND,212357
2879.0,405.0,1384.0,160,0.7410542257486707,40.0,36.459555450921016,-114.2171267140185,INLAND,335183
1024.0,,872.0,188,3.7546892846650035,9.0,32.200232297321875,-117.84875454238865,NEAR OCEAN,378864
3056.0,767.0,2497.0,484,8.038145451934467,12.0,32.62506941510411,-116.83775302932264,<1H OCEAN,173168
1681.0,638.0,2137.0,558,4.334722327556344,26.0,35.87466463821757,-124.65335652609568,ISLAND,138263
3424.0,573.0,2667.0,322,9.971823539029504,9.0,37.83421519018435,-123.66234214717137,INLAND,109155
4585.0,344.0,1443.0,148,5.590592849466022,10.0,36.64203948952127,-118.03606360854138,ISLAND,66911
355.0,273.0,2285.0,813,3.2116215263595347,32.0,38.19204317292155,-115.11073619085568,ISLAND,50916
4904.0,574.0,1673.0,899,2.2011132590475313,,36.802942587913556,-118.13881901303645,NEAR OCEAN,371196
1938.0,95.0,1091.0,153,3.5052053428616183,48.0,38.61703845481347,-123.5257261624911,INLAND,282695
2044.0,716.0,2515.0,263,3.725332737595508,20.0,34.19126064670801,-123.72663949129043,ISLAND,329934
109.0,162.0,1346.0,810,0.6871367772396098,39.0,33.12843187183621,-115.7139551459351,INLAND,448422
2971.0,282.0,459.0,713,3.6957419942677316,2.0,37.964339546256596,-123.46767427421294,NEAR BAY,171937
897.0,66.0,1020.0,811,4.642385197392249,1.0,36.84689516936307,-119.27744843445572,NEAR BAY,135053
1115.0,409.0,2476.0,836,7.227377522388046,,32.268676540449356,-124.59175348041468,NEAR BAY,362094
1924.0,272.0,,214,6.56729484721608,24.0,35.80481885493036,-124.11263255869704,ISLAND,428355
4569.0,915.0,,569,7.087656552291542,27.0,33.06125585490995,-117.60416905592848,NEAR BAY,368505
3236.0,749.0,1927.0,333,0.08363681876857099,2.0,37.31356831752695,-117.41900448529732,NEAR OCEAN,373595
2293.0,497.0,2983.0,566,2.1766739958053605,31.0,35.95777679660431,-121.24383652730714,NEAR OCEAN,349840
323.0,905.0,1713.0,706,6.616842883998565,14.0,38.13151911103018,-122.62829258232651,ISLAND,152395
4258.0,414.0,1740.0,662,4.839893681797472,2.0,40.05602218770238,-116.04918702166961,INLAND,436265
4025.0,724.0,2316.0,213,0.05313475668345946,29.0,34.99668683841491,-122.61186447583121,<1H OCEAN,358872
4884.0,375.0,316.0,708,8.044946424318223,15.0,41.62102104165027,-119.03770223366982,INLAND,367545
4100.0,516.0,477.0,113,7.728095732903374,12.0,37.356345005875745,-114.34970275050804,INLAND,247298
1733.0,463.0,218.0,140,5.484191629935626,37.0,38.18290798754788,-123.37362318351377,INLAND,75103
2252.0,504.0,289.0,166,0.6646332577627212,28.0,38.80672373225737,-114.6503610575582,INLAND,477479
610.0,635.0,2914.0,316,7.665150495325847,20.0,38.6673152985759,-122.98817641624464,<1H OCEAN,307777
484.0,282.0,469.0,871,5.8371358773136395,39.0,37.10970743045062,-118.75812471174447,NEAR BAY,362188
504.0,273.0,1901.0,734,7.8195997715795915,24.0,36.28764291114683,-120.8529151684538,INLAND,107730
4713.0,880.0,2296.0,608,7.517469923958404,21.0,32.53781964177378,-114.38578538347991,NEAR OCEAN,75825
4671.0,461.0,751.0,189,8.03002071957837,10.0,32.2208584530118,-121.99103768097869,ISLAND,257328
2100.0,621.0,1982.0,295,5.1800806640462485,46.0,35.57961194532765,-120.6037619770567,ISLAND,87271
2856.0,384.0,1611.0,710,1.40324518193515,14.0,35.33660890633693,-114.18853870359038,NEAR OCEAN,127256
1768.0,271.0,869.0,807,6.711574733796887,37.0,35.87695154839007,-119.0988256969268,INLAND,489948
1560.0,86.0,2521.0,444,6.204737850519706,18.0,33.3836820088819,-119.47106872816622,<1H OCEAN,116433
3736.0,327.0,880.0,536,7.422531871990872,24.0,39.38168270536843,-122.1644366297561,NEAR BAY,263702
2824.0,245.0,1816.0,525,1.698810060507353,14.0,40.56964414776239,-117.28500083658514,ISLAND,151999
4909.0,965.0,2307.0,566,1.9497519990028922,34.0,41.38714635374035,-124.84189753044444,NEAR BAY,282062
4278.0,913.0,2498.0,233,8.904095172193285,12.0,36.92362303519626,-124.45536107327477,<1H OCEAN,73572
2148.0,533.0,,69,7.499777984520708,22.0,39.008656991254284,-118.40705554150617,ISLAND,88546
4246.0,291.0,1349.0,607,9.08228488700323,6.0,40.555511234358725,-121.241579687997,NEAR BAY,458366
4880.0,373.0,622.0,573,7.587153211639207,36.0,36.18291111093486,-114.51351990578944,<1H OCEAN,366309
816.0,780.0,621.0,631,5.971553059903019,45.0,35.09412794870445,-115.06490240204936,NEAR BAY,375834
4644.0,241.0,882.0,578,6.5413273702787365,36.0,41.367245558534904,-117.14923115455622,INLAND,496880
4683.0,66.0,2420.0,196,8.891279239400099,22.0,37.15676551077073,-116.00039860759418,<1H OCEAN,256271
1923.0,573.0,1035.0,715,5.7880675451194055,14.0,36.97253886590878,-117.65934965365537,NEAR BAY,86948
2181.0,967.0,2330.0,353,6.323913243283874,16.0,33.78416096563496,-123.61859687018823,INLAND,480246
3519.0,450.0,1788.0,669,1.5647671600360058,36.0,33.081550145733566,-116.57902293341877,INLAND,339151
1674.0,955.0,587.0,797,4.739212201161028,25.0,40.421068624835115,-122.68788834409268,<1H OCEAN,150819
349.0,935.0,1950.0,869,7.16397111958099,32.0,38.14133176187518,-121.44212859389783,NEAR OCEAN,403351
773.0,754.0,945.0,631,2.709426983163654,33.0,35.25824584019449,-115.98842366687337,ISLAND,388916
4633.0,71.0,2271.0,744,2.022541805245349,45.0,33.91736217390267,-119.09821830767207,<1H OCEAN,72024
2265.0,523.0,2937.0,811,3.1382680822441555,36.0,37.554972801696316,-115.5406521439825,INLAND,293480
870.0,169.0,2561.0,277,2.4150062799283347,20.0,37.83919289261135,-122.6566114817241,INLAND,482600
4062.0,259.0,2103.0,151,2.1491263703639585,18.0,34.06993601245058,-118.31443717532424,<1H OCEAN,132912
4463.0,355.0,1848.0,636,4.24850842868087,38.0,40.51405747891474,-124.07829930196912,NEAR OCEAN,305233
2084.0,319.0,785.0,466,9.07838513883534,3.0,32.84264366155851,-117.92632907105967,ISLAND,283746
1177.0,753.0,2260.0,265,5.070596467387183,23.0,35.56093085166422,-116.61212558446911,NEAR BAY,461373
335.0,736.0,2269.0,456,1.8792038081532303,32.0,38.80384413762522,-118.56576016623406,<1H OCEAN,311139
488.0,334.0,1667.0,448,0.7697166938087407,45.0,34.741203638192005,-122.07145348351308,ISLAND,397625
3137.0,765.0,1345.0,764,6.961561451379252,16.0,40.27675194781272,-124.65523064255247,ISLAND,400697
4958.0,725.0,138.0,753,3.827987644363878,5.0,39.39867826600403,-123.68606227639286,INLAND,182828
1948.0,,2644.0,810,8.218309465853594,4.0,39.89022844548134,-118.15466723018571,NEAR BAY,281749
4819.0,276.0,879.0,548,6.595107686407702,21.0,33.19106535876716,-114.72137761473235,<1H OCEAN,152488
2914.0,997.0,1356.0,803,7.962414505413685,40.0,33.40547127995543,-122.72812155630793,INLAND,146741
3474.0,430.0,2296.0,514,2.7194603941844875,14.0,34.864737377445834,-116.91471235984392,INLAND,239123
3378.0,509.0,2808.0,740,6.9235892246105815,39.0,37.18077165197561,-115.46903830426055,NEAR OCEAN,281773
1352.0,56.0,2027.0,780,2.640619846937188,31.0,39.480160766994025,-119.27029603707737,ISLAND,390354
4081.0,78.0,401.0,131,9.390684794502915,14.0,40.365308907609034,-117.63807624571976,<1H OCEAN,224166
4773.0,956.0,2385.0,653,6.363742815333744,6.0,39.04335315957181,-116.03483151656238,<1H OCEAN,268961
2222.0,82.0,746.0,736,3.245118001753421,12.0,41.28596881530638,-122.13257326485348,<1H OCEAN,447751
4630.0,695.0,762.0,800,2.6951186229227266,16.0,39.3874350961593,-121.73414758305152,INLAND,499251
2250.0,928.0,2383.0,821,1.909265850716435,17.0,35.06267887004615,-124.99309731708698,NEAR OCEAN,97367
4959.0,128.0,1859.0,414,6.946409588937278,45.0,34.65081284338572,-114.40596456012418,NEAR BAY,288544
1429.0,977.0,2350.0,212,2.187156129979273,23.0,38.9619245030109,-114.90700615944021,INLAND,460334
1458.0,996.0,355.0,97,5.953032659274891,14.0,33.928705686896144,-116.58974909864627,NEAR BAY,109884
2582.0,508.0,697.0,560,2.646350269253573,,32.9271481081027,-124.13016376925687,NEAR OCEAN,194352
4642.0,619.0,,378,6.619689447938686,,37.32222874856194,-120.07746821330541,ISLAND,457962
2117.0,587.0,334.0,889,8.149397285405392,32.0,40.21641569778956,-123.87919070631293,<1H OCEAN,414716
1431.0,531.0,1468.0,165,7.780252431446532,15.0,33.013798424698635,-124.82487706010922,NEAR BAY,103251
4444.0,479.0,2681.0,898,7.608513309307817,44.0,39.91891323795729,-118.22198738266142,INLAND,134821
inf,787.0,869.0,386,1.8772240569225207,17.0,40.11572004351548,-114.43087641211793,NEAR BAY,133583
1458.0,334.0,2688.0,786,0.8838494698451871,41.0,36.822740000815436,-115.06845174224635,ISLAND,294697
4737.0,565.0,312.0,889,6.989488284873856,47.0,32.573103100104866,-117.33569703571055,<1H OCEAN,60207
4954.0,148.0,562.0,196,3.683472137943513,,33.74589851247186,-123.93695357418642,NEAR BAY,252199
3277.0,446.0,2583.0,624,4.3234622640334734,34.0,39.07426275161932,-121.9841955856047,ISLAND,77757
2228.0,538.0,382.0,855,0.31149092793391064,5.0,39.11777944990949,-121.4793760042618,INLAND,459442
2280.0,88.0,1586.0,372,2.595764492750492,45.0,40.983552751676655,-116.60534936479883,NEAR OCEAN,470422
4992.0,320.0,1530.0,492,0.3367640387446402,27.0,37.82686146554583,-116.17525902841375,INLAND,201328
237.0,936.0,187.0,886,8.791857726012477,23.0,33.24107367713778,-120.76383264711087,<1H OCEAN,345966
3572.0,846.0,1167.0,62,2.4339668321853045,40.0,33.214149055049724,-120.4032760372063,INLAND,312070
2932.0,206.0,560.0,543,5.5733716957300805,14.0,39.21132357356824,-124.51040056796211,INLAND,91340
3679.0,124.0,2425.0,750,0.3897932066113041,15.0,33.83784665107901,-121.81949609739362,INLAND,292955
3131.0,933.0,2568.0,336,6.66847391305658,43.0,35.283854996166056,-120.03586305104596,INLAND,495450
4264.0,849.0,1824.0,769,3.230273457540939,33.0,36.872120069219136,-123.71318648976217,<1H OCEAN,355495
2693.0,,1476.0,163,8.979191869576658,31.0,32.24764877576151,-120.01405793169477,ISLAND,418455
4400.0,736.0,2843.0,529,8.881181889340358,35.0,34.48819027019932,-115.6150660651642,NEAR BAY,491887
3918.0,133.0,,71,3.252906183617478,17.0,36.0788960850728,-118.6054687830244,NEAR OCEAN,125320
4238.0,,802.0,398,9.009608956904678,28.0,34.79636318493206,-124.13177159457746,NEAR BAY,414709
3923.0,508.0,1753.0,775,9.961576734987789,19.0,33.36370327467566,-122.89161549286698,NEAR BAY,478373
4142.0,588.0,2166.0,732,8.254156641239481,46.0,39.280122577961976,-119.78001214825588,NEAR OCEAN,332081
2006.0,756.0,122.0,884,8.448713477552289,23.0,40.13147655167985,-121.02364135196007,<1H OCEAN,497506
860.0,898.0,2560.0,615,2.4900873610908993,32.0,34.574789761437245,-121.05400278499292,NEAR OCEAN,489923
3545.0,431.0,1153.0,859,5.767023988577563,40.0,39.74419494606303,-119.1780580704205,<1H OCEAN,323363
999.0,797.0,1930.0,369,0.6725591396736785,13.0,35.85553564401314,-118.57164486251597,NEAR BAY,59399
4555.0,489.0,2255.0,175,0.9491793682166971,20.0,37.06685790854003,-116.2345227269619,<1H OCEAN,176733
3047.0,653.0,1404.0,326,9.988926120332906,35.0,40.56001074893153,-121.24936780191267,ISLAND,279920
1819.0,70.0,1234.0,253,3.2663924942591094,5.0,39.499536818024076,-116.13987088655355,NEAR OCEAN,470873
380.0,352.0,2283.0,243,7.481839120488464,9.0,40.05116851316178,-121.27527647976105,ISLAND,332191
3366.0,918.0,461.0,730,8.066650530268165,29.0,33.36845166586357,-124.39023712164642,NEAR BAY,281615
1987.0,133.0,2276.0,713,8.580232710072291,6.0,32.6971942583373,-118.90393583894729,NEAR OCEAN,135693
3366.0,823.0,1999.0,596,9.976282974021565,25.0,40.934047290879874,-118.53307442615704,NEAR BAY,150931
766.0,708.0,1384.0,745,2.414964852568678,31.0,35.87834269571094,-114.72005729815953,ISLAND,225963
4288.0,502.0,614.0,335,0.40350826859699707,22.0,34.87879678069681,-117.01332541331278,NEAR BAY,187852
771.0,436.0,548.0,106,4.11191517994586,2.0,39.24696254261825,-114.90450082256116,NEAR OCEAN,339194
2069.0,556.0,2023.0,783,1.3008066982894695,45.0,40.36415596579857,-115.0081806873269,NEAR OCEAN,123551
4256.0,306.0,1606.0,352,0.22425889162055124,5.0,40.62489621898301,-118.34968478715933,NEAR BAY,380810
3222.0,619.0,1347.0,212,3.604268271414861,27.0,35.15997141125227,-119.19461728129907,NEAR OCEAN,274691
4799.0,941.0,1955.0,68,7.837382510752365,25.0,40.52212391201674,-118.8681493612004,NEAR OCEAN,132016
inf,983.0,973.0,419,5.661806912250709,8.0,32.409339443743455,-114.23836111555028,NEAR BAY,163135
4000.0,576.0,2620.0,313,3.1277798921035407,1.0,32.49661491459719,-116.49515539078345,ISLAND,103010
623.0,211.0,,843,6.543420054927197,20.0,38.23519195174154,-123.83107504728365,NEAR OCEAN,282084
2493.0,212.0,2449.0,162,2.320181803088107,44.0,32.63106369115546,-116.4372875254046,NEAR OCEAN,88165
3217.0,881.0,2378.0,537,0.14381446072085025,23.0,35.24609168510162,-123.12408146211952,NEAR OCEAN,323672
2693.0,842.0,1854.0,376,7.643533864364274,32.0,38.72755986246924,-120.07914396093811,NEAR OCEAN,432984
2068.0,841.0,,591,6.237430848640091,11.0,35.37266896054226,-122.68494360605813,NEAR BAY,230680
1853.0,573.0,2259.0,696,7.6230262450096,39.0,33.79599781440096,-117.41458627913447,ISLAND,449130
2396.0,835.0,1136.0,628,0.3893801668766561,47.0,34.813506218538414,-115.3495929018766,ISLAND,87136
2361.0,320.0,1516.0,114,8.371196278306522,24.0,36.57575332250432,-121.80601926096651,<1H OCEAN,454395
2386.0,541.0,2647.0,341,6.195262000363034,11.0,36.75385855355482,-124.09788184670994,NEAR OCEAN,398152
4302.0,,2745.0,74,5.633953507126401,29.0,39.83000231347202,-121.7165759211754,NEAR OCEAN,62076
2978.0,588.0,2381.0,598,6.246140481145316,26.0,39.501532294315126,-117.60401956274586,<1H OCEAN,436055
4243.0,633.0,2749.0,50,8.644332468683642,16.0,36.56817804556135,-121.38363859690105,ISLAND,205855
3744.0,109.0,413.0,598,5.86936506558907,35.0,40.45667349098771,-121.94076615690817,INLAND,428769
4532.0,479.0,2713.0,190,5.809503798881793,20.0,33.14237138591396,-122.97121290357309,INLAND,227788
2155.0,706.0,2356.0,793,9.906791570657658,46.0,34.553533502289014,-119.52731930438124,ISLAND,100298
4820.0,654.0,2097.0,697,7.56730167068568,3.0,40.27976463502252,-121.96456289027094,NEAR OCEAN,366448
1376.0,358.0,1137.0,237,4.422938054511353,1.0,35.77994038626153,-116.95888615946569,INLAND,391504
2866.0,,1756.0,177,7.073970000329277,47.0,41.811815587938426,-124.15715357808577,NEAR BAY,119835
402.0,640.0,2734.0,250,3.892304716917885,1.0,36.662532815278354,-117.69563663577551,NEAR BAY,162424
738.0,76.0,1878.0,176,2.28875462483499,17.0,39.91935622963764,-122.38683983975453,<1H OCEAN,189190
155.0,735.0,1114.0,306,5.968518768877594,2.0,36.02307041382372,-119.61792812843237,ISLAND,304394
4921.0,611.0,1193.0,725,9.281820981139514,29.0,36.2495351906243,-121.85301085765613,ISLAND,369055
625.0,248.0,1224.0,596,9.291395200154627,20.0,35.828831472841834,-117.04954456388126,INLAND,153088
4669.0,436.0,797.0,243,3.419052781054903,6.0,39.190756205108116,-114.60162255723199,NEAR OCEAN,65185
4223.0,398.0,2279.0,752,5.276774662216949,8.0,37.475178840599945,-114.91215542583205,ISLAND,485008
2225.0,989.0,1504.0,153,2.116358985698612,29.0,41.43778111368369,-118.582311633415,INLAND,100613
3387.0,742.0,1255.0,584,9.956311094988834,48.0,34.508903165341046,-119.91128666417323,INLAND,291084
464.0,585.0,1143.0,314,9.811179078679357,33.0,33.00562732083444,-115.9986943961668,ISLAND,214999
4721.0,877.0,2029.0,851,6.495089297074474,3.0,35.93261485099215,-117.48341001109497,INLAND,312530
1746.0,427.0,,433,8.044140596774733,35.0,38.16712707646776,-122.98079474361374,<1H OCEAN,342164
1018.0,948.0,1113.0,309,7.151001612837,5.0,40.60798936915495,-115.96988865025699,<1H OCEAN,92678
2897.0,,326.0,463,5.931582190394682,27.0,35.461968866803275,-120.28227171665819,ISLAND,267767
1631.0,607.0,1928.0,407,0.533479969888977,44.0,38.53786751124461,-122.92115774031707,NEAR OCEAN,111394
3445.0,576.0,1592.0,124,4.54764342552661,12.0,35.50198681023219,-121.90022914563858,<1H OCEAN,250017
2006.0,,921.0,404,6.747863021674105,20.0,38.172195829944584,-122.05720266726823,<1H OCEAN,165377
3186.0,783.0,2123.0,633,6.775316138836846,45.0,40.84807947030651,-119.28872327936193,ISLAND,171716
4680.0,255.0,970.0,820,3.7312261842238357,20.0,34.31357642259409,-122.42192900254337,NEAR BAY,237486
2175.0,504.0,2552.0,237,9.416919866580306,9.0,36.04241642107039,-123.64076863858266,INLAND,498032
813.0,322.0,,734,1.67357032236781,39.0,41.93265196429746,-123.63940064324863,<1H OCEAN,105918
1162.0,943.0,2185.0,339,5.003594462155606,4.0,40.68557028249461,-118.58396183146994,NEAR BAY,292556
2076.0,285.0,1895.0,94,6.908839765508228,19.0,37.64639857896202,-116.91764782265683,NEAR OCEAN,427784
1396.0,901.0,287.0,622,6.971358058918092,38.0,37.16627591854275,-121.46313690277825,NEAR BAY,210527
225.0,789.0,1180.0,132,6.486389567688155,27.0,34.84600382304681,-124.61884219204582,ISLAND,416590
4732.0,570.0,1040.0,172,2.7528821345186016,45.0,37.1720942769353,-123.60052624369288,NEAR OCEAN,219807
3696.0,,2420.0,407,1.5620656868662197,43.0,40.48181498279947,-114.93835983629238,NEAR OCEAN,144702
3383.0,993.0,2730.0,577,6.3594032682671084,13.0,38.85174513277781,-119.57101974451602,NEAR BAY,155509
1703.0,880.0,2663.0,115,5.993021161394378,13.0,34.900440281779865,-120.01069909423308,ISLAND,405752
166.0,775.0,625.0,706,1.7935601028924097,22.0,34.01463921053533,-124.581459038589,<1H OCEAN,164310
